timestamp,open,high,low,close,volume
2017-11-06,184.0700,188.2500,184.0000,187.8400,19873100
2017-11-03,186.5100,186.9300,182.0600,183.2100,19697300
2017-11-02,190.9900,191.2200,183.3100,184.8100,41239900
2017-11-01,187.8800,188.8800,183.5800,186.0800,28594700
2017-10-31,183.5700,185.1200,181.8110,184.8900,21256700
2017-10-30,178.4300,181.9000,177.5900,181.5800,20219700
2017-10-27,173.1900,177.0000,171.1100,176.1500,19712600
2017-10-26,170.6200,171.4500,168.5800,170.3200,13527400
2017-10-25,174.6900,175.4400,169.3000,170.2200,18109400
2017-10-24,174.0000,175.9800,173.2600,173.7000,11946000
2017-10-23,177.8000,178.0100,173.0415,173.1300,17610900
2017-10-20,179.0122,179.5200,177.0800,177.3200,11953200
2017-10-19,177.0010,179.6100,175.4500,177.9300,13539000
2017-10-18,177.0900,180.0000,176.2800,179.6100,21736500
2017-10-17,179.5800,180.1200,175.3000,175.3200,20132200
2017-10-16,180.0000,180.0500,178.5100,179.5600,12855900
2017-10-13,180.9600,181.4000,177.9700,178.4500,18107700
2017-10-12,184.0400,184.3900,180.3480,180.5300,15441200
2017-10-11,183.0000,184.7000,182.6010,184.6900,11974400
2017-10-10,181.6500,184.4600,181.3600,183.1200,13201300
2017-10-09,178.9700,183.1320,178.7500,182.0900,15011600
2017-10-06,177.8427,179.8700,177.6100,179.2000,8749300
2017-10-05,179.0000,179.7300,176.0300,178.8900,11895300
2017-10-04,178.0624,180.0000,177.3000,178.7100,11420600
2017-10-03,176.0600,178.7800,173.6100,178.5600,16714600
2017-10-02,174.5765,175.1300,172.5700,173.6100,12563400
2017-09-29,171.1100,173.5400,170.7400,172.7100,13401800
2017-09-28,170.9100,171.8800,169.5670,170.2400,13957000
2017-09-27,169.8450,171.9500,169.4500,170.9900,19444200
2017-09-26,170.0100,171.9000,166.7900,167.0200,23696200
2017-09-25,176.4800,177.0000,167.5000,169.5900,34033700
2017-09-22,176.2000,178.4200,175.6800,178.1400,12749700
2017-09-21,178.0500,178.8610,175.3000,177.3900,14578800
2017-09-20,180.0128,180.5000,176.1510,177.9500,15396700
2017-09-19,180.6900,180.8700,179.2500,180.0700,14751900
2017-09-18,178.8900,180.2900,177.7500,179.9800,22919800
2017-09-15,177.9000,179.7500,176.7000,176.7000,26567600
2017-09-14,177.5400,179.9300,176.0200,177.1000,22827700
2017-09-13,175.7500,179.1000,175.5600,178.9700,22060700
2017-09-12,174.8900,175.6200,173.3700,175.3100,15629700
2017-09-11,171.5000,174.2000,171.5000,174.0600,18257900
2017-09-08,169.9900,171.2200,168.9200,169.0000,12345300
2017-09-07,169.2600,170.9719,168.0000,170.4800,15141900
2017-09-06,170.1700,171.1100,167.0000,168.1400,19988300
2017-09-05,169.4700,171.9300,168.7380,169.9200,14943600
2017-09-01,171.9900,172.3860,170.6500,171.0400,11166600
2017-08-31,172.5400,172.9000,170.2500,171.7400,16486800
2017-08-30,169.1500,172.3900,169.1500,171.2500,17770000
2017-08-29,165.1500,169.2300,164.3500,167.4100,19587300
2017-08-28,171.1500,171.3400,167.0600,168.3000,24615900
2017-08-25,174.8000,174.9400,171.1100,171.7400,24184700
2017-08-24,177.0000,177.0000,174.3000,175.0000,20795200
2017-08-23,172.9000,176.2300,172.7500,175.8000,21939000
2017-08-22,170.0252,174.7700,169.6400,174.4600,24481900
2017-08-21,168.2900,170.6000,166.9800,169.2500,22352300
2017-08-18,165.3600,169.5000,164.0910,167.5000,31492500
2017-08-17,166.1190,168.0000,163.5100,163.9200,56840300
2017-08-16,160.0000,160.3500,158.5350,159.5000,21318300
2017-08-15,155.7439,158.3200,154.0000,157.7500,18635700
2017-08-14,154.7700,155.0800,153.1000,154.6100,14601800
2017-08-11,150.5100,152.5700,147.5000,151.7000,22327400
2017-08-10,156.2000,156.5000,151.2422,151.7700,19298900
2017-08-09,156.0500,157.7100,155.2000,157.4900,11022600
2017-08-08,158.5600,159.8400,156.8000,157.5000,15447100
2017-08-07,154.8300,158.9900,154.3700,158.8400,15906400
2017-08-04,154.3200,154.3200,152.1600,153.3300,10035600
2017-08-03,152.1000,153.7838,149.6000,153.3200,12435400
2017-08-02,155.4700,155.7500,149.1080,151.9100,19529300
2017-08-01,156.2500,156.6100,153.8000,154.7300,12035300
2017-07-31,158.9000,159.3900,153.5000,154.9500,17782400
2017-07-28,153.9600,158.9600,152.8200,157.5600,14449400
2017-07-27,157.8500,160.3831,151.3300,154.1500,26058500
2017-07-26,152.5300,156.0000,152.3600,155.7900,14466300
2017-07-25,152.3600,152.7500,150.8500,152.4400,8460300
2017-07-24,152.7700,153.2300,151.6000,152.2600,10649100
2017-07-21,151.7900,152.1500,150.3100,151.8900,11452700
2017-07-20,153.9600,154.1200,151.8400,152.1100,16739800
2017-07-19,155.1400,156.4100,152.6400,153.1500,16896100
2017-07-18,151.0800,154.6000,150.4800,153.7500,15313000
2017-07-17,153.5300,153.7000,150.4200,151.2300,15342700
2017-07-14,150.1200,152.2500,149.6900,151.8300,11469400
2017-07-13,149.5200,150.0000,148.0000,149.5200,11683400
2017-07-12,147.3800,149.3000,146.8500,149.0000,14955800
2017-07-11,144.2900,145.8725,143.2600,145.8100,13519900
2017-07-10,143.0000,144.1600,142.2500,143.8100,10351500
2017-07-07,142.6500,143.3790,141.8310,142.4300,8046200
2017-07-06,143.0100,143.6200,141.8300,142.2000,11934200
2017-07-05,141.1600,145.0000,140.3300,144.8700,16995800
2017-07-03,141.7500,142.4900,139.4950,140.9900,6975700
2017-06-30,141.0300,142.3800,139.9200,140.9000,12276700
2017-06-29,143.1600,143.5600,137.5200,140.8100,24130300
2017-06-28,142.6500,144.3700,141.4800,143.9500,17759800
2017-06-27,143.9000,144.3800,141.1000,141.5300,17374800
2017-06-26,144.0300,145.3600,141.2700,142.7300,17828100
2017-06-23,142.1000,143.3400,141.6000,143.0100,11759000
2017-06-22,142.0441,144.6800,140.8800,142.2700,21897600
2017-06-21,138.8200,143.5000,138.0200,143.2900,30911600
2017-06-20,140.0800,140.6300,137.9300,138.3800,20580500
2017-06-19,137.8100,140.4000,137.4101,139.4700,24951600
2017-06-16,136.2800,136.5000,133.5500,134.8700,36431300
2017-06-15,135.6400,135.6700,133.1000,135.0800,30510400
2017-06-14,137.8000,139.2500,135.2600,136.6700,32862000
2017-06-13,141.8800,142.2440,135.9000,136.6000,40879600
2017-06-12,139.1700,142.2000,136.0500,139.0800,32177600
2017-06-09,144.5700,148.2900,137.0100,139.4400,54367400
2017-06-08,142.5100,143.7000,135.2100,142.3400,81381500
2017-06-07,125.0800,125.9100,124.1100,125.6400,9431600
2017-06-06,125.6100,126.2000,124.2700,124.6200,9257100
2017-06-05,124.0200,125.5600,123.8700,125.3700,10030600
2017-06-02,123.7200,124.5300,123.2400,124.1300,7342100
2017-06-01,122.8200,124.0000,122.2600,123.9700,8901400
2017-05-31,123.6400,124.1750,122.0000,122.4600,11582200
2017-05-30,124.0800,124.8800,123.5300,123.9100,8343400
2017-05-26,123.9300,124.6500,123.1000,123.9900,7558900
2017-05-25,123.7400,124.4500,122.3100,123.6300,12486500
2017-05-24,123.0700,123.6840,121.9500,122.8100,8371500
2017-05-23,124.6700,125.6750,122.8500,122.9300,14370100
2017-05-22,124.9800,125.5900,123.5550,124.7500,13493200
2017-05-19,123.9600,126.4000,123.0700,123.2200,21101700
2017-05-18,116.3100,122.6300,114.0000,121.2700,37121900
2017-05-17,123.2500,123.8900,120.5000,120.7200,19834700
2017-05-16,121.9800,124.3400,121.7400,124.0200,18222100
2017-05-15,121.0300,121.4900,120.0254,121.4000,11125500
2017-05-12,120.3700,120.4680,119.5100,120.3400,9823900
2017-05-11,120.1300,120.5000,118.2500,120.1600,11375500
2017-05-10,120.0100,120.3300,119.1000,119.9800,9347300
2017-05-09,118.6200,120.0000,118.0700,120.0000,15219900
2017-05-08,116.9000,117.5100,116.2000,116.8600,6461900
2017-05-05,116.0500,116.1500,114.8000,116.0400,7099400
2017-05-04,115.9400,116.4100,115.1500,115.8600,6977800
2017-05-03,117.9500,118.0000,115.1200,116.5700,10591100
2017-05-02,117.0726,118.6900,117.0000,118.0900,10048200
2017-05-01,115.6300,117.2400,115.5000,116.6800,7332100
2017-04-28,115.9000,115.9900,115.0000,115.5000,6984900
2017-04-27,115.0000,115.9600,114.8300,115.4300,9441500
2017-04-26,115.3700,115.7500,114.6220,114.9700,6678800
2017-04-25,115.5400,115.8200,114.8000,115.4800,11434600
2017-04-24,114.0400,115.1524,114.0200,114.8600,13386600
2017-04-21,112.8000,113.1700,112.3000,113.1100,8968300
2017-04-20,111.5300,113.6000,111.4800,112.9600,13773500
2017-04-19,111.9900,112.2000,110.5700,110.7600,9603800
2017-04-18,111.2000,112.2000,110.8670,111.2300,8305100
2017-04-17,110.9100,111.8700,110.3000,111.7600,7128100
2017-04-13,110.7200,111.4500,109.8200,110.2100,6857000
2017-04-12,110.5000,111.7000,110.3166,110.6300,8099800
2017-04-11,111.4000,111.7900,109.4600,110.4400,10012100
2017-04-10,109.0051,111.8800,108.8400,111.7000,14798600
2017-04-07,107.8800,109.0700,106.7600,108.9900,8354900
2017-04-06,107.5900,108.4200,107.1500,108.0400,5211100
2017-04-05,108.3600,108.8200,107.3200,107.4400,8205400
2017-04-04,107.8700,108.2626,106.8800,107.5200,6480100
2017-04-03,108.8500,109.4700,107.5200,108.0900,8391400
2017-03-31,108.5000,109.1190,107.7800,107.8300,9002800
2017-03-30,109.7361,110.4500,108.6600,108.8500,10592500
2017-03-29,107.9700,109.7400,107.6900,109.5100,8788700
2017-03-28,108.2300,108.9500,107.4600,107.8000,6472000
2017-03-27,106.6500,108.1900,106.5115,108.0800,7709400
2017-03-24,108.4000,109.1300,107.2300,108.0400,7578400
2017-03-23,106.9500,108.8315,106.4400,108.2500,13410800
2017-03-22,104.6400,106.1200,103.9800,106.0900,7153000
2017-03-21,108.4600,108.7000,104.6980,105.0900,13877700
2017-03-20,106.2300,108.2000,105.9400,107.2500,12447900
2017-03-17,105.1700,106.5000,104.8600,105.6100,8778900
2017-03-16,105.2500,105.6418,104.3010,105.6300,12445200
2017-03-15,104.3700,104.4900,102.6000,103.6900,11695200
2017-03-14,104.6100,106.0000,103.8220,104.2500,7748400
2017-03-13,103.5200,106.2500,103.4700,105.1800,16118900
2017-03-10,103.4300,103.7000,102.6300,103.3900,4120700
2017-03-09,102.9700,103.7500,102.7600,103.2400,4523600
2017-03-08,102.6300,104.2900,102.5400,103.2200,7066700
2017-03-07,102.3000,103.3080,102.1100,102.6300,4985200
2017-03-06,102.7600,103.2500,102.1000,102.3100,6290700
2017-03-03,102.9900,103.4200,102.4400,103.3100,6320900
2017-03-02,103.8000,104.5800,102.7700,103.1900,7983000
2017-03-01,103.6800,104.9900,103.2100,104.0400,10331800
2017-02-28,103.8900,103.9900,102.0314,102.9000,8017500
2017-02-27,102.5000,103.8250,102.2200,103.6000,6865900
2017-02-24,101.3900,103.0000,101.3000,102.9500,7356600
2017-02-23,104.7200,104.8600,101.8200,102.4600,10095600
2017-02-22,102.4800,105.2000,102.4200,104.2000,15779400
2017-02-21,101.0300,102.5400,100.9100,102.1200,8189600
2017-02-17,100.6987,101.7300,100.3000,100.5200,8258200
2017-02-16,101.8600,102.1000,100.5000,100.8200,7464000
2017-02-15,102.0600,102.1300,100.1100,101.5500,12384400
2017-02-14,103.1400,103.6000,100.8960,101.5900,10240700
2017-02-13,102.8200,104.4400,102.6200,103.1000,9729000
2017-02-10,103.8800,103.9400,102.3100,102.3600,7680300
2017-02-09,103.3250,104.1800,102.5600,103.3400,8435800
2017-02-08,101.5500,103.9900,101.1600,103.5700,10178500
2017-02-07,101.0400,101.6000,100.5027,100.8300,5655600
2017-02-06,100.1700,101.7060,100.0200,100.9000,6866700
2017-02-03,101.5000,101.5600,100.3000,100.3900,6197600
2017-02-02,101.2800,101.4756,100.5600,100.8400,5371600
2017-02-01,102.0700,102.3800,100.8700,101.5700,5736400
2017-01-31,100.2400,102.0900,100.0600,101.3100,7530000
2017-01-30,101.2000,101.4600,100.0900,101.0200,8619800
2017-01-27,102.2397,102.7000,101.2900,102.0700,8031000
2017-01-26,103.9200,104.5700,102.1700,102.7500,12504800
2017-01-25,102.4675,104.2700,101.9000,104.0600,23322800
2017-01-24,103.1500,103.1900,99.9400,101.4300,37181500
2017-01-23,96.4800,98.6700,96.2600,98.4100,14090300
2017-01-20,96.4500,97.1567,95.6710,96.0600,9685800
2017-01-19,96.4200,96.7000,95.5800,96.1700,7090000
2017-01-18,96.2700,96.2700,95.2643,96.0000,6610700
2017-01-17,96.3200,96.5900,95.0000,96.1200,6342400
2017-01-13,95.9500,97.3800,95.7600,96.2700,10701100
2017-01-12,96.8500,96.8500,94.8000,95.9000,8424700
2017-01-11,96.9200,97.4500,95.6000,96.9400,8735900
2017-01-10,96.4000,97.9028,95.5500,96.7500,14780600
2017-01-09,94.1600,95.6500,93.3100,94.7200,10829500
2017-01-06,94.4000,94.5000,93.0000,93.8900,7639800
2017-01-05,91.9100,94.8100,91.6400,94.3700,16821500
2017-01-04,88.9850,90.8900,88.5800,90.5100,11490200
2017-01-03,89.0000,89.0000,88.0849,88.6000,8789400
2016-12-30,87.5700,88.1000,87.2000,87.8100,7211100
2016-12-29,87.8200,88.2000,87.1600,87.3300,5467100
2016-12-28,88.3000,88.7500,87.2200,87.3700,6421100
2016-12-27,86.7200,87.9400,86.7083,87.5400,5228000
2016-12-23,86.6200,87.6800,86.6240,86.7900,6344000
2016-12-22,87.8900,88.2600,86.0100,86.8000,14404500
2016-12-21,89.9600,90.4300,89.2500,89.2500,9044900
2016-12-20,89.1900,90.3100,88.9400,89.8400,8434700
2016-12-19,88.6100,89.8200,88.4100,88.9300,10226300
2016-12-16,89.0000,90.1000,88.5600,88.6700,11341500
2016-12-15,90.0000,90.6000,88.7433,88.8500,19215500
2016-12-14,91.8300,92.2600,90.8300,91.1900,9153700
2016-12-13,92.8000,93.7300,91.8700,92.1600,10491300
2016-12-12,92.0500,92.8900,91.7000,92.4700,9355900
2016-12-09,92.5100,93.6400,92.2800,93.2800,9177600
2016-12-08,91.8000,93.0800,91.0300,92.3100,10919500
2016-12-07,90.5200,91.6543,89.5000,91.0700,13240000
2016-12-06,91.5600,91.9300,89.9507,90.4000,7787800
2016-12-05,90.0500,91.4000,89.5700,90.9900,8902600
2016-12-02,90.3800,91.7400,89.9500,90.4800,11718800
2016-12-01,94.0000,94.0550,89.1800,89.8600,24030700
2016-11-30,95.2800,95.4800,93.3000,94.0200,11447700
2016-11-29,93.6700,96.0550,93.3872,94.9900,14146900
2016-11-28,93.0200,95.7410,93.0000,93.7600,14340100
2016-11-25,93.5500,93.7500,92.7700,93.0100,4868500
2016-11-23,92.5300,93.4000,91.4500,93.0300,11721700
2016-11-22,94.2420,94.4200,93.1600,93.2100,10403600
2016-11-21,94.0500,94.6600,93.0000,93.4100,8960000
2016-11-18,94.8500,95.3000,92.6700,93.3900,10032600
2016-11-17,94.7100,94.9800,93.6400,94.0700,10380200
2016-11-16,91.3845,93.6800,91.3300,92.8600,14079700
2016-11-15,91.0000,93.4900,90.7500,91.0000,16723000
2016-11-14,92.4510,92.5400,87.8800,89.7700,27356200
2016-11-11,93.8600,94.0900,91.0980,92.9900,23725800
2016-11-10,98.3400,98.5000,92.2200,94.3400,27346700
2016-11-09,97.3800,98.5800,95.8000,96.6700,20948000
2016-11-08,99.3879,99.9900,98.3600,99.8500,8091100
2016-11-07,100.0700,100.6200,99.1600,99.3500,11198300
2016-11-04,96.9000,98.7900,96.6700,97.5700,9048500
2016-11-03,98.0400,99.3000,96.4600,97.7500,17412600
2016-11-02,103.8500,104.1000,97.3000,98.5100,36939900
2016-11-01,100.4300,101.2400,99.2100,101.1500,21287300
2016-10-31,102.6500,103.2100,101.4200,101.6900,15837900
2016-10-28,102.3500,103.0500,101.5500,101.9300,8479500
2016-10-27,103.3800,104.1100,101.8500,102.3800,8807100
2016-10-26,103.6800,104.0000,102.7000,102.7800,7579800
2016-10-25,104.8600,105.2000,104.0235,104.2200,8985700
2016-10-24,104.9800,105.3000,103.5500,104.5000,10898800
2016-10-21,103.7000,103.9400,102.7500,103.9400,8073100
2016-10-20,104.2000,104.7400,103.5704,103.8500,7109800
2016-10-19,104.3300,104.8000,103.6500,103.9300,8918900
2016-10-18,104.4700,104.9900,103.3100,103.3400,11107200
2016-10-17,101.5000,103.4676,101.2700,102.8400,10351700
2016-10-14,104.2700,104.7000,101.0300,101.8500,12789500
2016-10-13,102.0565,102.5500,99.0000,102.1500,22390000
2016-10-12,105.0433,105.1100,101.8200,103.6200,18435000
2016-10-11,107.8900,107.9635,104.7500,105.2300,14916600
2016-10-10,106.7900,109.0000,106.5600,108.4100,11516600
2016-10-07,106.8900,107.5500,105.5600,106.0000,8954400
2016-10-06,107.3000,107.5100,106.1850,107.0800,9885600
2016-10-05,105.8700,107.4500,105.6600,106.9600,13176500
2016-10-04,105.9300,106.2300,105.0500,105.4500,11068800
2016-10-03,105.4500,106.2900,104.9800,105.3800,10849500
2016-09-30,106.5000,107.0993,105.7900,105.7900,15577500
2016-09-29,106.5100,106.6900,104.5700,105.5500,30236700
2016-09-28,108.4400,109.8700,107.1600,108.7500,16371600
2016-09-27,106.5200,108.4900,106.3700,108.2600,17556700
2016-09-26,106.5200,107.0600,105.3000,105.8900,16805300
2016-09-23,108.2500,108.4000,106.7100,107.7100,23083000
2016-09-22,107.5700,109.7600,107.4800,109.3600,35627700
2016-09-21,102.4600,106.1900,102.2100,106.0000,22997100
2016-09-20,102.9400,103.7300,100.9300,101.4500,12863800
2016-09-19,105.1600,105.5000,102.1950,103.0300,15234600
2016-09-16,104.0000,105.3900,103.8600,104.6400,20363500
2016-09-15,102.6200,104.4800,102.5300,104.4500,20795900
2016-09-14,100.0800,102.5900,100.0200,102.4000,19604700
2016-09-13,100.3800,101.4900,98.8400,100.2800,20004900
2016-09-12,97.3800,101.3800,97.0018,100.8000,17318200
2016-09-09,101.8000,102.2100,99.0500,99.6200,21250400
2016-09-08,101.9318,103.7800,101.6300,102.5700,15475500
2016-09-07,103.8400,104.0000,102.2600,102.3200,15758800
2016-09-06,100.4500,104.3000,100.4500,103.7800,32803800
2016-09-02,97.9700,99.6650,97.9700,99.2500,17482600
2016-09-01,97.3000,98.0000,97.0100,97.4200,13387400
2016-08-31,96.1400,97.2000,96.0100,97.1900,28617000
2016-08-30,95.3500,96.6800,95.1700,96.0000,13994200
2016-08-29,94.6000,95.1649,94.2100,94.8800,8818300
2016-08-26,94.1500,95.4479,94.0800,95.0600,14133900
2016-08-25,93.7500,94.6900,93.1200,93.9400,13039900
2016-08-24,95.6800,96.3000,93.5600,93.8800,12726600
2016-08-23,95.5900,96.4800,95.4064,95.7900,9646800
2016-08-22,96.4700,96.6300,94.7500,95.6500,16222900
2016-08-19,96.9100,97.2400,96.3400,96.8600,14267100
2016-08-18,97.2500,97.9400,96.6200,97.0000,15009000
2016-08-17,96.1700,97.2500,96.0500,97.0000,14980900
2016-08-16,96.1500,97.1500,95.0500,96.6600,27514000
2016-08-15,98.2800,98.8600,96.8200,97.1700,33813400
2016-08-12,92.9800,98.3500,92.9078,98.2500,71968300
2016-08-11,92.1400,92.8000,91.2600,91.7700,54169200
2016-08-10,86.0100,87.7300,86.0100,87.3300,28195900
2016-08-09,85.0500,85.6300,84.8000,85.2400,15349200
2016-08-08,84.9900,85.0200,84.3000,85.0000,11528200
2016-08-05,85.0100,85.0800,84.4400,84.5900,9401700
2016-08-04,83.7479,84.9800,83.6900,84.7500,10731600
2016-08-03,83.3000,83.8400,83.1700,83.6700,5365800
2016-08-02,84.3400,84.3400,82.9100,83.8000,7691600
2016-08-01,82.7900,84.8000,82.5900,84.3400,13401200
2016-07-29,83.3700,83.4200,81.9450,82.4800,8709300
2016-07-28,83.4600,83.4900,82.1200,83.1200,7476500
2016-07-27,83.6000,83.6400,83.0000,83.1000,11629000
2016-07-26,82.8600,83.6300,82.6300,83.5900,7714700
2016-07-25,84.4700,84.7900,82.6100,83.1900,13185900
2016-07-22,84.0000,84.5000,83.8100,84.4900,5988400
2016-07-21,84.7100,85.0000,83.6600,84.1800,10163500
2016-07-20,83.2700,84.7000,83.2300,84.4200,13991000
2016-07-19,82.4815,83.6900,82.0500,82.7700,9799400
2016-07-18,80.6000,82.7900,80.6000,82.6500,12113600
2016-07-15,81.7800,82.4948,80.9650,81.2500,8919900
2016-07-14,81.1800,82.2400,80.8600,81.7400,9361500
2016-07-13,81.8300,81.8800,80.3700,80.5700,10739200
2016-07-12,81.7900,82.8800,81.5100,81.7400,15294100
2016-07-11,79.3300,81.9000,79.2400,81.4600,17417500
2016-07-08,78.4400,79.3500,77.8000,78.9900,14029100
2016-07-07,79.0000,79.4900,78.7100,79.3500,6819200
2016-07-06,78.4700,78.8200,77.6800,78.6400,7737600
2016-07-05,79.0400,79.5500,78.3700,78.9700,6845200
2016-07-01,79.1200,80.0500,79.1200,79.6500,7271300
2016-06-30,78.3100,79.7600,78.2800,79.5300,12485300
2016-06-29,76.9800,78.4833,76.9000,78.0400,11460000
2016-06-28,75.5000,76.6000,75.5000,76.2800,11266200
2016-06-27,75.8000,76.2900,73.3000,74.2300,15131300
2016-06-24,76.8300,77.5000,75.4300,76.2900,18224800
2016-06-23,79.1606,79.4600,78.5500,79.1400,8279500
2016-06-22,79.0400,79.1200,78.2100,78.7300,8170900
2016-06-21,78.7500,79.0800,78.4020,78.6200,8881800
2016-06-20,77.9000,78.7900,77.8400,78.1500,9625600
2016-06-17,78.4500,78.4500,76.4813,77.0000,15582600
2016-06-16,77.8400,78.4000,76.2000,78.2700,13570700
2016-06-15,78.3100,78.7733,77.5100,78.3900,14734800
2016-06-14,76.8900,78.4500,76.7500,77.7700,22358900
2016-06-13,75.2500,76.4550,74.8500,75.4500,11300800
2016-06-10,76.4300,77.0500,75.7600,75.9200,10421100
2016-06-09,77.3900,78.0700,76.7800,77.5600,8994400
2016-06-08,78.0000,78.5300,77.3750,77.6400,11614100
2016-06-07,78.1900,78.3700,77.3208,77.8400,12878000
2016-06-06,77.1100,78.3300,76.7000,78.0600,19166100
2016-06-03,77.2400,77.8000,75.7084,76.6200,23685700
2016-06-02,76.6500,77.7500,76.5600,77.3000,45379500
2016-06-01,79.1500,80.1400,76.5500,76.6900,62531500
2016-05-31,81.0000,82.0300,80.2000,82.0000,78861400
2016-05-27,78.4900,81.0000,78.3900,80.9700,24552900
2016-05-26,76.9900,78.8650,76.8000,78.3500,26968600
2016-05-25,78.5300,79.2000,74.1200,75.5900,49606600
2016-05-24,79.1700,81.3100,79.0700,81.1200,16707700
2016-05-23,78.9500,79.5000,78.5998,79.0000,7187500
2016-05-20,79.0700,79.4500,78.3500,78.7900,11043900
2016-05-19,78.6500,79.2600,77.6000,78.3200,8317500
2016-05-18,78.7100,80.0000,78.4700,79.0300,9085800
2016-05-17,79.8300,80.2000,79.3134,79.3500,10970700
2016-05-16,77.8600,79.9300,77.5900,79.2900,11661000
2016-05-13,78.8250,79.1621,76.9700,77.1600,10078000
2016-05-12,80.0100,80.4500,78.3200,79.1600,8791400
2016-05-11,79.4300,80.4850,79.4100,79.8000,11072500
2016-05-10,79.7900,79.9805,79.1500,79.7200,9319700
2016-05-09,78.9400,79.9800,78.8900,79.4100,11795800
2016-05-06,78.3500,79.7200,78.2500,79.2000,12862100
2016-05-05,79.5200,79.9400,78.1000,78.8300,27950900
2016-05-04,75.6400,75.9100,75.0100,75.8200,14326600
2016-05-03,75.9600,76.2700,75.4250,75.9100,8019200
2016-05-02,76.8900,77.0000,75.9400,76.6100,7718100
2016-04-29,76.8100,77.2800,75.6527,76.9400,10124300
2016-04-28,77.6500,77.9000,76.0900,76.4000,9959900
2016-04-27,78.3000,78.6200,76.5700,77.6500,11491900
2016-04-26,78.8500,79.5600,77.8000,78.6100,9632700
2016-04-25,79.8000,79.8400,78.6800,78.8400,9207600
2016-04-22,80.1200,85.8900,79.1550,79.8900,8649300
2016-04-21,81.0800,81.7800,80.2000,80.7800,8819000
2016-04-20,79.0000,81.7350,78.9900,81.2100,14911900
2016-04-19,79.2000,80.4800,78.4700,79.4600,14742000
2016-04-18,78.5200,79.1200,77.7100,79.0100,7767000
2016-04-15,79.4500,79.7500,78.4600,78.9700,11709100
2016-04-14,79.3100,79.8619,78.3600,79.6100,12611500
2016-04-13,78.7400,79.7200,78.5000,79.6400,14150900
2016-04-12,78.0000,78.2400,76.8700,77.8600,7115400
2016-04-11,78.0700,78.5890,77.4300,77.7100,7896500
2016-04-08,78.2700,78.7600,76.6210,77.4700,8401200
2016-04-07,77.6000,78.6000,77.1830,77.6100,10937900
2016-04-06,77.3000,79.1500,77.1900,78.6800,9071900
2016-04-05,78.2000,78.3000,76.9100,77.3200,9603900
2016-04-04,78.3300,79.5500,78.3209,79.0800,9817300
2016-04-01,78.2444,79.0200,78.2000,78.7300,9262200
2016-03-31,78.5000,79.8400,78.4100,79.0300,11318500
2016-03-30,79.0067,79.5500,78.5400,78.8600,10696000
2016-03-29,75.6020,78.2400,75.5700,78.0800,12535000
2016-03-28,76.4500,76.8900,74.9000,76.4800,6082100
2016-03-24,75.1500,76.1500,73.5300,75.8600,8833400
2016-03-23,78.1600,78.9800,76.1500,76.5600,10806800
2016-03-22,77.0000,78.5500,76.9080,78.1800,9148400
2016-03-21,77.0900,79.6800,76.9400,78.1100,15493300
2016-03-18,74.9700,76.3000,74.7100,76.2500,13350100
2016-03-17,73.7600,74.3700,73.5100,74.2500,9423900
2016-03-16,72.0100,73.6600,71.8600,73.5000,7701200
2016-03-15,72.6200,72.8400,71.7500,72.2300,8373700
2016-03-14,74.0100,74.4200,72.8900,73.3500,11069800
2016-03-11,72.5800,74.0100,72.2200,74.0100,11219200
2016-03-10,72.5000,73.0500,70.6050,71.9700,11247900
2016-03-09,71.5900,72.6100,70.6800,72.4300,7283400
2016-03-08,72.4000,72.6500,70.9600,71.0700,8670700
2016-03-07,72.2000,73.9800,72.0000,72.8900,11244500
2016-03-04,70.9600,72.9600,70.7200,72.2200,10763600
2016-03-03,71.3100,72.5900,70.4600,71.0200,11596400
2016-03-02,72.0400,72.0400,70.7500,71.2500,10503000
2016-03-01,70.0200,71.8400,69.8600,70.8600,14007700
2016-02-29,67.6400,70.5808,67.5600,68.8100,17984200
2016-02-26,68.0900,68.8300,66.8600,66.9100,12084100
2016-02-25,65.6700,66.7200,64.6600,66.6600,14686100
2016-02-24,66.1700,67.6900,65.2100,67.2300,10781500
2016-02-23,68.5000,68.6600,66.4650,66.9700,12930600
2016-02-22,68.3000,69.5300,67.9800,68.8400,13405400
2016-02-19,66.8000,67.7500,66.0900,67.2800,12334900
2016-02-18,67.0000,68.5001,66.2300,66.5200,14547800
2016-02-17,67.1700,67.3900,65.6800,66.3800,14457100
2016-02-16,64.4200,66.8977,64.0400,66.2900,21735400
2016-02-12,61.2700,62.7800,60.2800,60.8900,13669600
2016-02-11,60.2500,61.6300,59.8500,60.5700,15008500
2016-02-10,61.9000,63.0900,60.8700,61.7800,8998600
2016-02-09,60.1100,62.2183,59.2500,61.3900,12738300
2016-02-08,60.9000,62.0500,60.4500,61.1000,16157900
2016-02-05,64.7100,64.8600,62.1800,62.6400,12842800
2016-02-04,64.3300,65.7200,63.1000,64.8600,22911500
2016-02-03,65.6000,65.7301,60.8700,63.4400,31918600
2016-02-02,67.0500,67.7400,64.6600,65.0900,19150800
2016-02-01,66.5000,67.7000,65.3500,67.0300,16213800
2016-01-29,67.9800,68.9284,65.4000,67.0300,25594700
2016-01-28,72.5500,73.1500,66.6700,66.9200,33165100
2016-01-27,69.9600,71.4200,68.7450,69.5400,18257600
2016-01-26,69.0100,70.1927,68.8800,69.7700,11473300
